INDEX,L1_UTM_X,L1_UTM_Y,L1_LON,L1_LAT,R1_UTM_X,R1_UTM_Y,R1_LON,R1_LAT
1606,250290.2535,3688251.999,126.3180422,33.30447167,250283.5631,3688241.231,126.3179734,33.3043731
1607,250290.3803,3688252.154,126.3180436,33.3044731,250283.7026,3688241.374,126.3179749,33.30437442
1608,250290.5117,3688252.304,126.3180449,33.30447448,250283.8376,3688241.521,126.3179763,33.30437578
1609,250290.6403,3688252.457,126.3180463,33.30447589,250283.97,3688241.671,126.3179777,33.30437716
1610,250290.7721,3688252.608,126.3180476,33.30447728,250284.1027,3688241.821,126.3179791,33.30437854
1611,250290.9088,3688252.754,126.3180491,33.30447862,250284.2357,3688241.97,126.3179804,33.30437991
1612,250291.0374,3688252.907,126.3180504,33.30448003,250284.3696,3688242.119,126.3179818,33.30438129
1613,250291.1756,3688253.052,126.3180519,33.30448137,250284.5019,3688242.269,126.3179832,33.30438267
1614,250291.3107,3688253.199,126.3180533,33.30448273,250284.6307,3688242.422,126.3179846,33.30438408
1615,250291.4487,3688253.344,126.3180547,33.30448407,250284.756,3688242.578,126.3179859,33.30438551
1616,250291.5844,3688253.491,126.3180561,33.30448542,250284.8829,3688242.732,126.3179872,33.30438693
1617,250291.7191,3688253.639,126.3180575,33.30448679,250285.014,3688242.883,126.3179885,33.30438832
1618,250291.8505,3688253.789,126.3180589,33.30448817,250285.1453,3688243.034,126.3179899,33.30438971
1619,250291.9913,3688253.931,126.3180604,33.30448948,250285.2765,3688243.185,126.3179913,33.3043911
1620,250292.1329,3688254.073,126.3180618,33.30449079,250285.404,3688243.339,126.3179926,33.30439252
1621,250292.275,3688254.213,126.3180633,33.30449209,250285.5309,3688243.494,126.3179939,33.30439395
1622,250292.4175,3688254.354,126.3180648,33.30449339,250285.6589,3688243.647,126.3179953,33.30439535
1623,250292.5563,3688254.498,126.3180663,33.30449472,250285.7886,3688243.799,126.3179966,33.30439675
1624,250292.6944,3688254.642,126.3180677,33.30449605,250285.9211,3688243.949,126.317998,33.30439814
1625,250292.8286,3688254.791,126.3180691,33.30449742,250286.0537,3688244.099,126.3179994,33.30439952
1626,250292.9655,3688254.936,126.3180705,33.30449876,250286.1846,3688244.25,126.3180007,33.30440091
1627,250293.0936,3688255.09,126.3180719,33.30450018,250286.3128,3688244.404,126.3180021,33.30440233
1628,250293.218,3688255.246,126.3180732,33.30450161,250286.4393,3688244.559,126.3180034,33.30440375
1629,250293.3463,3688255.4,126.3180745,33.30450303,250286.5658,3688244.714,126.3180047,33.30440518
1630,250293.4726,3688255.555,126.3180758,33.30450446,250286.691,3688244.869,126.318006,33.3044066
1631,250293.5983,3688255.711,126.3180771,33.30450589,250286.8148,3688245.027,126.3180073,33.30440806
1632,250293.7254,3688255.865,126.3180784,33.30450731,250286.943,3688245.18,126.3180086,33.30440946
1633,250293.8519,3688256.02,126.3180797,33.30450873,250287.0696,3688245.335,126.3180099,33.30441089
1634,250293.9798,3688256.174,126.3180811,33.30451015,250287.192,3688245.493,126.3180112,33.30441234
1635,250294.1066,3688256.328,126.3180824,33.30451157,250287.317,3688245.649,126.3180125,33.30441378
1636,250294.2271,3688256.488,126.3180836,33.30451304,250287.4447,3688245.803,126.3180138,33.30441519
1637,250294.3457,3688256.649,126.3180849,33.30451452,250287.5726,3688245.957,126.3180151,33.30441661
1638,250294.4675,3688256.807,126.3180861,33.30451597,250287.7006,3688246.11,126.3180165,33.30441802
1639,250294.5932,3688256.963,126.3180874,33.3045174,250287.8239,3688246.268,126.3180178,33.30441947
1640,250294.7115,3688257.123,126.3180887,33.30451887,250287.9511,3688246.422,126.3180191,33.30442089
1641,250294.8274,3688257.286,126.3180899,33.30452037,250288.0801,3688246.575,126.3180204,33.3044223
1642,250294.9494,3688257.444,126.3180911,33.30452182,250288.2071,3688246.729,126.3180217,33.30442371
1643,250295.0732,3688257.602,126.3180924,33.30452327,250288.3388,3688246.88,126.3180231,33.3044251
1644,250295.1996,3688257.757,126.3180937,33.3045247,250288.4709,3688247.03,126.3180245,33.30442649
1645,250295.3296,3688257.909,126.3180951,33.3045261,250288.6126,3688247.171,126.318026,33.30442779
1646,250295.4601,3688258.06,126.3180964,33.30452749,250288.7484,3688247.317,126.3180274,33.30442914
1647,250295.5941,3688258.208,126.3180978,33.30452885,250288.8835,3688247.465,126.3180288,33.3044305
1648,250295.7267,3688258.358,126.3180992,33.30453023,250289.0178,3688247.613,126.3180302,33.30443187
1649,250295.8676,3688258.5,126.3181007,33.30453155,250289.156,3688247.758,126.3180316,33.3044332
1650,250295.9976,3688258.652,126.318102,33.30453295,250289.2972,3688247.899,126.3180331,33.30443451
1651,250296.1231,3688258.808,126.3181033,33.30453438,250289.4329,3688248.046,126.3180345,33.30443586
1652,250296.265,3688258.949,126.3181048,33.30453568,250289.5634,3688248.198,126.3180359,33.30443726
1653,250296.3946,3688259.101,126.3181062,33.30453708,250289.6922,3688248.351,126.3180372,33.30443867
1654,250296.4412,3688259.154,126.3181067,33.30453757,250289.8229,3688248.502,126.3180386,33.30444006
1655,250296.5096,3688259.228,126.3181074,33.30453825,250289.9604,3688248.647,126.31804,33.3044414
1656,250296.597,3688259.321,126.3181083,33.30453911,250290.0957,3688248.794,126.3180414,33.30444276
1657,250296.7004,3688259.431,126.3181094,33.30454013,250290.2279,3688248.944,126.3180428,33.30444414
1658,250296.817,3688259.553,126.3181106,33.30454125,250290.3672,3688249.088,126.3180443,33.30444547
1659,250296.9439,3688259.686,126.3181119,33.30454248,250290.5081,3688249.23,126.3180457,33.30444678
1660,250297.078,3688259.825,126.3181133,33.30454376,250290.6471,3688249.373,126.3180472,33.3044481
1661,250297.2166,3688259.97,126.3181148,33.3045451,250290.78,3688249.523,126.3180486,33.30444948
1662,,,,,250290.9134,3688249.672,126.31805,33.30445086
1663,,,,,250291.0444,3688249.822,126.3180513,33.30445224
1664,,,,,250291.1699,3688249.978,126.3180526,33.30445367
1665,,,,,250291.2979,3688250.132,126.318054,33.30445509
1666,,,,,250291.4229,3688250.288,126.3180553,33.30445653
1667,,,,,250291.5493,3688250.443,126.3180566,33.30445795
1668,,,,,250291.6824,3688250.592,126.318058,33.30445932
1669,,,,,250291.8111,3688250.745,126.3180593,33.30446073
1670,,,,,250291.9393,3688250.898,126.3180606,33.30446214
1671,,,,,250292.0696,3688251.05,126.318062,33.30446354
1672,,,,,250292.1993,3688251.202,126.3180633,33.30446494
1673,,,,,250292.334,3688251.35,126.3180648,33.3044663
1674,,,,,250292.4661,3688251.5,126.3180661,33.30446769
1675,,,,,250292.6003,3688251.648,126.3180675,33.30446905
1676,,,,,250292.7365,3688251.795,126.3180689,33.30447041
1677,,,,,250292.8736,3688251.94,126.3180704,33.30447175
1678,,,,,250293.01,3688252.086,126.3180718,33.30447309
1679,,,,,250293.1451,3688252.234,126.3180732,33.30447446
1680,,,,,250293.2775,3688252.384,126.3180746,33.30447584
1681,,,,,250293.416,3688252.528,126.318076,33.30447717
1682,,,,,250293.5578,3688252.669,126.3180775,33.30447847
1683,,,,,250293.6999,3688252.81,126.318079,33.30447978
1684,,,,,250293.8424,3688252.95,126.3180805,33.30448107
1685,,,,,250293.9813,3688253.094,126.3180819,33.3044824
1686,,,,,250294.1193,3688253.239,126.3180834,33.30448374
1687,,,,,250294.2547,3688253.386,126.3180848,33.30448509
1688,,,,,250294.3906,3688253.533,126.3180862,33.30448645
1689,,,,,250294.5236,3688253.682,126.3180876,33.30448782
1690,,,,,250294.6512,3688253.836,126.3180889,33.30448924
1691,,,,,250294.776,3688253.992,126.3180902,33.30449068
1692,,,,,250294.9042,3688254.146,126.3180916,33.30449209
1693,,,,,250295.0304,3688254.301,126.3180929,33.30449352
1694,,,,,250295.1562,3688254.456,126.3180942,33.30449494
1695,,,,,250295.2832,3688254.611,126.3180955,33.30449637
1696,,,,,250295.41,3688254.765,126.3180968,33.30449779
1697,,,,,250295.5378,3688254.919,126.3180981,33.3044992
1698,,,,,250295.6642,3688255.074,126.3180995,33.30450063
1699,,,,,250295.7872,3688255.232,126.3181007,33.30450208
1700,,,,,250295.9039,3688255.394,126.3181019,33.30450357
1701,,,,,250296.0254,3688255.553,126.3181032,33.30450503
1702,,,,,250296.1501,3688255.709,126.3181045,33.30450646
1703,,,,,250296.2766,3688255.864,126.3181058,33.30450789
1704,,,,,250296.3847,3688256.032,126.3181069,33.30450943
1705,,,,,250296.5075,3688256.19,126.3181082,33.30451088
1706,,,,,250296.631,3688256.348,126.3181095,33.30451233
1707,,,,,250296.7581,3688256.502,126.3181108,33.30451375
1708,,,,,250296.8882,3688256.654,126.3181122,33.30451515
1709,,,,,250297.0205,3688256.804,126.3181135,33.30451653
1710,,,,,250297.1533,3688256.953,126.3181149,33.3045179
1711,,,,,250297.2918,3688257.098,126.3181164,33.30451924
1712,,,,,250297.4265,3688257.245,126.3181178,33.3045206
1713,,,,,250297.5542,3688257.399,126.3181191,33.30452202
1714,,,,,250297.6101,3688257.463,126.3181197,33.30452261
1715,,,,,250297.6925,3688257.554,126.3181205,33.30452345
1716,,,,,250297.7979,3688257.668,126.3181216,33.3045245
1717,,,,,250297.9229,3688257.802,126.3181229,33.30452573
1718,,,,,250298.0638,3688257.951,126.3181244,33.30452711
1719,,,,,250298.2172,3688258.113,126.318126,33.3045286
1720,,,,,250298.3795,3688258.283,126.3181277,33.30453017
1721,,,,,250298.5472,3688258.459,126.3181295,33.3045318
